synapse_id,bucket,areal_dir,pathway_slug,contract_path
sameday-awb-create-alert-client-return-created,pathway,stock-logistics,sameday-awb-create,docs/CognitiveBrain/contracts/synapses/stock-logistics/sameday-awb-create/sameday-awb-create-alert-client-return-created.md
sameday-awb-create-alert-client-shipped,pathway,stock-logistics,sameday-awb-create,docs/CognitiveBrain/contracts/synapses/stock-logistics/sameday-awb-create/sameday-awb-create-alert-client-shipped.md
sameday-awb-create-alert-internal-compliance-issue,pathway,stock-logistics,sameday-awb-create,docs/CognitiveBrain/contracts/synapses/stock-logistics/sameday-awb-create/sameday-awb-create-alert-internal-compliance-issue.md
sameday-awb-create-alert-internal-contract-signed,pathway,stock-logistics,sameday-awb-create,docs/CognitiveBrain/contracts/synapses/stock-logistics/sameday-awb-create/sameday-awb-create-alert-internal-contract-signed.md
sameday-awb-create-alert-internal-credit-blocked,pathway,stock-logistics,sameday-awb-create,docs/CognitiveBrain/contracts/synapses/stock-logistics/sameday-awb-create/sameday-awb-create-alert-internal-credit-blocked.md
sameday-awb-create-alert-internal-daily-summary,pathway,stock-logistics,sameday-awb-create,docs/CognitiveBrain/contracts/synapses/stock-logistics/sameday-awb-create/sameday-awb-create-alert-internal-daily-summary.md
sameday-awb-create-alert-internal-insolvency-detected,pathway,stock-logistics,sameday-awb-create,docs/CognitiveBrain/contracts/synapses/stock-logistics/sameday-awb-create/sameday-awb-create-alert-internal-insolvency-detected.md
sameday-awb-create-alert-internal-oblio-sync-failed,pathway,stock-logistics,sameday-awb-create,docs/CognitiveBrain/contracts/synapses/stock-logistics/sameday-awb-create/sameday-awb-create-alert-internal-oblio-sync-failed.md
sameday-awb-create-alert-internal-return-received,pathway,stock-logistics,sameday-awb-create,docs/CognitiveBrain/contracts/synapses/stock-logistics/sameday-awb-create/sameday-awb-create-alert-internal-return-received.md
sameday-awb-create-alert-internal-stock-insufficient,pathway,stock-logistics,sameday-awb-create,docs/CognitiveBrain/contracts/synapses/stock-logistics/sameday-awb-create/sameday-awb-create-alert-internal-stock-insufficient.md
sameday-awb-create-alert-internal-storno-failed,pathway,stock-logistics,sameday-awb-create,docs/CognitiveBrain/contracts/synapses/stock-logistics/sameday-awb-create/sameday-awb-create-alert-internal-storno-failed.md
sameday-awb-create-family,pathway,stock-logistics,sameday-awb-create,docs/CognitiveBrain/contracts/synapses/stock-logistics/sameday-awb-create/sameday-awb-create-family.md
sameday-cod-process-alert-client-account-blocked,pathway,stock-logistics,sameday-cod-process,docs/CognitiveBrain/contracts/synapses/stock-logistics/sameday-cod-process/sameday-cod-process-alert-client-account-blocked.md
sameday-cod-process-alert-client-contract-pending,pathway,stock-logistics,sameday-cod-process,docs/CognitiveBrain/contracts/synapses/stock-logistics/sameday-cod-process/sameday-cod-process-alert-client-contract-pending.md
sameday-cod-process-alert-client-credit-insufficient,pathway,stock-logistics,sameday-cod-process,docs/CognitiveBrain/contracts/synapses/stock-logistics/sameday-cod-process/sameday-cod-process-alert-client-credit-insufficient.md
sameday-cod-process-alert-client-delivered,pathway,stock-logistics,sameday-cod-process,docs/CognitiveBrain/contracts/synapses/stock-logistics/sameday-cod-process/sameday-cod-process-alert-client-delivered.md
sameday-cod-process-alert-client-delivery-failed,pathway,stock-logistics,sameday-cod-process,docs/CognitiveBrain/contracts/synapses/stock-logistics/sameday-cod-process/sameday-cod-process-alert-client-delivery-failed.md
sameday-cod-process-alert-client-out-for-delivery,pathway,stock-logistics,sameday-cod-process,docs/CognitiveBrain/contracts/synapses/stock-logistics/sameday-cod-process/sameday-cod-process-alert-client-out-for-delivery.md
sameday-cod-process-alert-client-payment-received,pathway,stock-logistics,sameday-cod-process,docs/CognitiveBrain/contracts/synapses/stock-logistics/sameday-cod-process/sameday-cod-process-alert-client-payment-received.md
sameday-cod-process-alert-client-payment-reminder,pathway,stock-logistics,sameday-cod-process,docs/CognitiveBrain/contracts/synapses/stock-logistics/sameday-cod-process/sameday-cod-process-alert-client-payment-reminder.md
sameday-cod-process-alert-client-return-created,pathway,stock-logistics,sameday-cod-process,docs/CognitiveBrain/contracts/synapses/stock-logistics/sameday-cod-process/sameday-cod-process-alert-client-return-created.md
sameday-cod-process-alert-client-shipped,pathway,stock-logistics,sameday-cod-process,docs/CognitiveBrain/contracts/synapses/stock-logistics/sameday-cod-process/sameday-cod-process-alert-client-shipped.md
sameday-cod-process-alert-internal-compliance-issue,pathway,stock-logistics,sameday-cod-process,docs/CognitiveBrain/contracts/synapses/stock-logistics/sameday-cod-process/sameday-cod-process-alert-internal-compliance-issue.md
sameday-cod-process-alert-internal-contract-signed,pathway,stock-logistics,sameday-cod-process,docs/CognitiveBrain/contracts/synapses/stock-logistics/sameday-cod-process/sameday-cod-process-alert-internal-contract-signed.md
sameday-cod-process-alert-internal-credit-blocked,pathway,stock-logistics,sameday-cod-process,docs/CognitiveBrain/contracts/synapses/stock-logistics/sameday-cod-process/sameday-cod-process-alert-internal-credit-blocked.md
sameday-cod-process-alert-internal-daily-summary,pathway,stock-logistics,sameday-cod-process,docs/CognitiveBrain/contracts/synapses/stock-logistics/sameday-cod-process/sameday-cod-process-alert-internal-daily-summary.md
sameday-cod-process-alert-internal-insolvency-detected,pathway,stock-logistics,sameday-cod-process,docs/CognitiveBrain/contracts/synapses/stock-logistics/sameday-cod-process/sameday-cod-process-alert-internal-insolvency-detected.md
sameday-cod-process-alert-internal-oblio-sync-failed,pathway,stock-logistics,sameday-cod-process,docs/CognitiveBrain/contracts/synapses/stock-logistics/sameday-cod-process/sameday-cod-process-alert-internal-oblio-sync-failed.md
sameday-cod-process-alert-internal-return-received,pathway,stock-logistics,sameday-cod-process,docs/CognitiveBrain/contracts/synapses/stock-logistics/sameday-cod-process/sameday-cod-process-alert-internal-return-received.md
sameday-cod-process-alert-internal-stock-insufficient,pathway,stock-logistics,sameday-cod-process,docs/CognitiveBrain/contracts/synapses/stock-logistics/sameday-cod-process/sameday-cod-process-alert-internal-stock-insufficient.md
sameday-cod-process-alert-internal-storno-failed,pathway,stock-logistics,sameday-cod-process,docs/CognitiveBrain/contracts/synapses/stock-logistics/sameday-cod-process/sameday-cod-process-alert-internal-storno-failed.md
sameday-cod-process-family,pathway,stock-logistics,sameday-cod-process,docs/CognitiveBrain/contracts/synapses/stock-logistics/sameday-cod-process/sameday-cod-process-family.md
sameday-pickup-schedule-alert-client-account-blocked,pathway,stock-logistics,sameday-pickup-schedule,docs/CognitiveBrain/contracts/synapses/stock-logistics/sameday-pickup-schedule/sameday-pickup-schedule-alert-client-account-blocked.md
sameday-pickup-schedule-alert-client-contract-pending,pathway,stock-logistics,sameday-pickup-schedule,docs/CognitiveBrain/contracts/synapses/stock-logistics/sameday-pickup-schedule/sameday-pickup-schedule-alert-client-contract-pending.md
sameday-pickup-schedule-alert-client-credit-insufficient,pathway,stock-logistics,sameday-pickup-schedule,docs/CognitiveBrain/contracts/synapses/stock-logistics/sameday-pickup-schedule/sameday-pickup-schedule-alert-client-credit-insufficient.md
sameday-pickup-schedule-alert-client-delivered,pathway,stock-logistics,sameday-pickup-schedule,docs/CognitiveBrain/contracts/synapses/stock-logistics/sameday-pickup-schedule/sameday-pickup-schedule-alert-client-delivered.md
sameday-pickup-schedule-alert-client-delivery-failed,pathway,stock-logistics,sameday-pickup-schedule,docs/CognitiveBrain/contracts/synapses/stock-logistics/sameday-pickup-schedule/sameday-pickup-schedule-alert-client-delivery-failed.md
sameday-pickup-schedule-alert-client-out-for-delivery,pathway,stock-logistics,sameday-pickup-schedule,docs/CognitiveBrain/contracts/synapses/stock-logistics/sameday-pickup-schedule/sameday-pickup-schedule-alert-client-out-for-delivery.md
sameday-pickup-schedule-alert-client-payment-received,pathway,stock-logistics,sameday-pickup-schedule,docs/CognitiveBrain/contracts/synapses/stock-logistics/sameday-pickup-schedule/sameday-pickup-schedule-alert-client-payment-received.md
sameday-pickup-schedule-alert-client-payment-reminder,pathway,stock-logistics,sameday-pickup-schedule,docs/CognitiveBrain/contracts/synapses/stock-logistics/sameday-pickup-schedule/sameday-pickup-schedule-alert-client-payment-reminder.md
sameday-pickup-schedule-alert-client-return-created,pathway,stock-logistics,sameday-pickup-schedule,docs/CognitiveBrain/contracts/synapses/stock-logistics/sameday-pickup-schedule/sameday-pickup-schedule-alert-client-return-created.md
sameday-pickup-schedule-alert-client-shipped,pathway,stock-logistics,sameday-pickup-schedule,docs/CognitiveBrain/contracts/synapses/stock-logistics/sameday-pickup-schedule/sameday-pickup-schedule-alert-client-shipped.md
sameday-pickup-schedule-alert-internal-compliance-issue,pathway,stock-logistics,sameday-pickup-schedule,docs/CognitiveBrain/contracts/synapses/stock-logistics/sameday-pickup-schedule/sameday-pickup-schedule-alert-internal-compliance-issue.md
sameday-pickup-schedule-alert-internal-contract-signed,pathway,stock-logistics,sameday-pickup-schedule,docs/CognitiveBrain/contracts/synapses/stock-logistics/sameday-pickup-schedule/sameday-pickup-schedule-alert-internal-contract-signed.md
sameday-pickup-schedule-alert-internal-credit-blocked,pathway,stock-logistics,sameday-pickup-schedule,docs/CognitiveBrain/contracts/synapses/stock-logistics/sameday-pickup-schedule/sameday-pickup-schedule-alert-internal-credit-blocked.md
sameday-pickup-schedule-alert-internal-daily-summary,pathway,stock-logistics,sameday-pickup-schedule,docs/CognitiveBrain/contracts/synapses/stock-logistics/sameday-pickup-schedule/sameday-pickup-schedule-alert-internal-daily-summary.md
sameday-pickup-schedule-alert-internal-insolvency-detected,pathway,stock-logistics,sameday-pickup-schedule,docs/CognitiveBrain/contracts/synapses/stock-logistics/sameday-pickup-schedule/sameday-pickup-schedule-alert-internal-insolvency-detected.md
sameday-pickup-schedule-alert-internal-oblio-sync-failed,pathway,stock-logistics,sameday-pickup-schedule,docs/CognitiveBrain/contracts/synapses/stock-logistics/sameday-pickup-schedule/sameday-pickup-schedule-alert-internal-oblio-sync-failed.md
sameday-pickup-schedule-alert-internal-return-received,pathway,stock-logistics,sameday-pickup-schedule,docs/CognitiveBrain/contracts/synapses/stock-logistics/sameday-pickup-schedule/sameday-pickup-schedule-alert-internal-return-received.md
sameday-pickup-schedule-alert-internal-stock-insufficient,pathway,stock-logistics,sameday-pickup-schedule,docs/CognitiveBrain/contracts/synapses/stock-logistics/sameday-pickup-schedule/sameday-pickup-schedule-alert-internal-stock-insufficient.md
sameday-pickup-schedule-alert-internal-storno-failed,pathway,stock-logistics,sameday-pickup-schedule,docs/CognitiveBrain/contracts/synapses/stock-logistics/sameday-pickup-schedule/sameday-pickup-schedule-alert-internal-storno-failed.md
sameday-pickup-schedule-family,pathway,stock-logistics,sameday-pickup-schedule,docs/CognitiveBrain/contracts/synapses/stock-logistics/sameday-pickup-schedule/sameday-pickup-schedule-family.md
sameday-return-initiate-alert-client-account-blocked,pathway,stock-logistics,sameday-return-initiate,docs/CognitiveBrain/contracts/synapses/stock-logistics/sameday-return-initiate/sameday-return-initiate-alert-client-account-blocked.md
sameday-return-initiate-alert-client-contract-pending,pathway,stock-logistics,sameday-return-initiate,docs/CognitiveBrain/contracts/synapses/stock-logistics/sameday-return-initiate/sameday-return-initiate-alert-client-contract-pending.md
sameday-return-initiate-alert-client-credit-insufficient,pathway,stock-logistics,sameday-return-initiate,docs/CognitiveBrain/contracts/synapses/stock-logistics/sameday-return-initiate/sameday-return-initiate-alert-client-credit-insufficient.md
sameday-return-initiate-alert-client-delivered,pathway,stock-logistics,sameday-return-initiate,docs/CognitiveBrain/contracts/synapses/stock-logistics/sameday-return-initiate/sameday-return-initiate-alert-client-delivered.md
sameday-return-initiate-alert-client-delivery-failed,pathway,stock-logistics,sameday-return-initiate,docs/CognitiveBrain/contracts/synapses/stock-logistics/sameday-return-initiate/sameday-return-initiate-alert-client-delivery-failed.md
sameday-return-initiate-alert-client-out-for-delivery,pathway,stock-logistics,sameday-return-initiate,docs/CognitiveBrain/contracts/synapses/stock-logistics/sameday-return-initiate/sameday-return-initiate-alert-client-out-for-delivery.md
sameday-return-initiate-alert-client-payment-received,pathway,stock-logistics,sameday-return-initiate,docs/CognitiveBrain/contracts/synapses/stock-logistics/sameday-return-initiate/sameday-return-initiate-alert-client-payment-received.md
sameday-return-initiate-alert-client-payment-reminder,pathway,stock-logistics,sameday-return-initiate,docs/CognitiveBrain/contracts/synapses/stock-logistics/sameday-return-initiate/sameday-return-initiate-alert-client-payment-reminder.md
sameday-return-initiate-alert-client-return-created,pathway,stock-logistics,sameday-return-initiate,docs/CognitiveBrain/contracts/synapses/stock-logistics/sameday-return-initiate/sameday-return-initiate-alert-client-return-created.md
sameday-return-initiate-alert-client-shipped,pathway,stock-logistics,sameday-return-initiate,docs/CognitiveBrain/contracts/synapses/stock-logistics/sameday-return-initiate/sameday-return-initiate-alert-client-shipped.md
sameday-return-initiate-alert-internal-compliance-issue,pathway,stock-logistics,sameday-return-initiate,docs/CognitiveBrain/contracts/synapses/stock-logistics/sameday-return-initiate/sameday-return-initiate-alert-internal-compliance-issue.md
sameday-return-initiate-alert-internal-contract-signed,pathway,stock-logistics,sameday-return-initiate,docs/CognitiveBrain/contracts/synapses/stock-logistics/sameday-return-initiate/sameday-return-initiate-alert-internal-contract-signed.md
sameday-return-initiate-alert-internal-credit-blocked,pathway,stock-logistics,sameday-return-initiate,docs/CognitiveBrain/contracts/synapses/stock-logistics/sameday-return-initiate/sameday-return-initiate-alert-internal-credit-blocked.md
sameday-return-initiate-alert-internal-daily-summary,pathway,stock-logistics,sameday-return-initiate,docs/CognitiveBrain/contracts/synapses/stock-logistics/sameday-return-initiate/sameday-return-initiate-alert-internal-daily-summary.md
sameday-return-initiate-alert-internal-insolvency-detected,pathway,stock-logistics,sameday-return-initiate,docs/CognitiveBrain/contracts/synapses/stock-logistics/sameday-return-initiate/sameday-return-initiate-alert-internal-insolvency-detected.md
